,GroupID,B0,E,Eh,Th,AIC,Converge
0,852,NA,NA,NA,NA,NA,N
0,853,NA,NA,NA,NA,NA,N
0,854,NA,NA,NA,NA,NA,N
0,855,NA,NA,NA,NA,NA,N
0,856,NA,NA,NA,NA,NA,N
0,857,NA,NA,NA,NA,NA,N
0,858,NA,NA,NA,NA,NA,N
0,859,NA,NA,NA,NA,NA,N
0,860,206.4886070220254,1.6261636353788416,4.324457455502718,305.77300958088284,97.00766130878755,Y
0,861,705.6542494290549,1.048398387314294,3.3408495707245356,305.3932573985315,86.8641237257029,Y
0,862,NA,NA,NA,NA,NA,N
0,863,NA,NA,NA,NA,NA,N
0,864,NA,NA,NA,NA,NA,N
0,865,NA,NA,NA,NA,NA,N
0,866,NA,NA,NA,NA,NA,N
0,867,272.0993504382635,0.12807813952677774,2.3672229202772653e-05,329.41414305858285,57.20830825060621,Y
0,868,2.0427428730788995,5.14190168516967,5.762050842769181,293.3726023997104,85.84225374387498,Y
0,869,NA,NA,NA,NA,NA,N
0,870,30.3841229044561,1.6681919104645655,2.99479842455939,304.27042922302104,71.08244197736016,Y
0,871,337.8560991228455,-0.018921789396271982,0.0001370702044158819,321.14467543816227,60.646132788860655,Y
0,872,388.1929587088404,0.09882167400380659,1.730402117432531e-06,319.6203732815536,62.81042642772803,Y
0,873,NA,NA,NA,NA,NA,N
0,874,NA,NA,NA,NA,NA,N
0,875,NA,NA,NA,NA,NA,N
0,876,8.394784315766593,1.108601068978711,0.7532086707090385,281.11936320869376,-18.755618054800618,Y
0,877,16.41248261710129,1.9471522998591837,1.4711109032081953,275.6069154301583,-39.09298914343731,Y
0,878,NA,NA,NA,NA,NA,N
0,879,0.8288401750888265,0.6338564386326265,1.807229410414775,324.0871477459202,-27.334426889014203,Y
0,880,NA,NA,NA,NA,NA,N
0,881,2.388309439696283,0.5385249283296839,1.7702097213915204,323.67037293448254,4.95465300115443,Y
0,882,1.3429087686450722,0.6017905720220114,1.761916610683182,326.8347935963242,-6.387153044676607,Y
0,883,NA,NA,NA,NA,NA,N
0,884,4.150496301181704,0.9336756250329242,0.8735913554555546,297.1016676450561,32.78168453464397,Y
0,885,NA,NA,NA,NA,NA,N
0,886,NA,NA,NA,NA,NA,N
0,887,NA,NA,NA,NA,NA,N
0,888,NA,NA,NA,NA,NA,N
0,889,NA,NA,NA,NA,NA,N
0,890,NA,NA,NA,NA,NA,N
0,891,NA,NA,NA,NA,NA,N
0,892,NA,NA,NA,NA,NA,N
0,893,NA,NA,NA,NA,NA,N
0,894,NA,NA,NA,NA,NA,N
0,895,NA,NA,NA,NA,NA,N
0,896,48.71285747396098,1.0554542770483835,1.0068120713490554,284.4920891316546,-1.467207503680049,Y
0,897,158.1249454443656,31.674372029247433,31.125482964418794,282.76801730910057,19.682236410430697,Y
0,898,88.87152044877215,29.503931656692743,29.04393774987831,282.8915571034981,15.165700745870431,Y
0,899,9739836924.623682,15.988408183486692,15.864953494414355,276.4698641965555,39.477506056892445,Y
0,900,NA,NA,NA,NA,NA,N
0,901,30.83318612507978,0.47450370995730834,-1.202899173962003e-05,374.23559278061765,-5.602966074149531,Y
0,902,7.1474950095291465,0.5060571257501603,0.0002850962312213345,386.7682992592519,-52.59944052369509,Y
0,903,NA,NA,NA,NA,NA,N
0,904,3.9283400206130503,0.528212968575462,-2.9774490304860334e-05,316.1017111637778,-24.282781977596535,Y
0,905,NA,NA,NA,NA,NA,N
0,906,NA,NA,NA,NA,NA,N
0,907,1.4757715608868671,19.565346663870212,18.938580620630002,282.3534185736184,-44.78957896459582,Y
0,908,0.21634572126129703,0.5230813930598135,-1.521387381497499e-05,472.73212628458117,-33.94121483601673,Y
0,909,NA,NA,NA,NA,NA,N
0,910,0.3743188292152881,0.498864537893138,-0.00011537207327716475,485.6161271040332,-30.979993358505432,Y
0,911,NA,NA,NA,NA,NA,N
0,912,NA,NA,NA,NA,NA,N
0,913,NA,NA,NA,NA,NA,N
0,914,52.73640881800562,20.408858015132846,19.777249450733038,282.23773939440724,-22.610390705432028,Y
0,915,3.505828920042032,0.5228382485132268,-6.930205151460304e-05,472.7199363190345,-5.346957363985455,Y
0,916,NA,NA,NA,NA,NA,N
0,917,5.514495139436086,0.49415078580709393,-1.579125125863404e-05,485.6979243103703,-3.8364143349386595,Y
0,918,NA,NA,NA,NA,NA,N
0,919,NA,NA,NA,NA,NA,N
0,920,NA,NA,NA,NA,NA,N
0,921,15.327835570419483,0.42830268508944863,3.865306517792467,303.59357152662403,22.06862113846455,Y
0,922,7.643414833226894,0.28310751601126116,-5.4059308892779524e-05,323.26373314193773,14.516950425854677,Y
0,923,5.014953719192478,24.473406814667946,24.233087982404093,283.3316662011815,17.739655832908674,Y
0,924,153.8335271901802,0.13769881619816332,-5.3240818263055856e-05,306.4529718962421,13.266681841930971,Y
0,925,134.05179927572257,0.2049810119313959,0.00038366068568981913,312.99024726736627,38.28544906175807,Y
0,926,200.2867450297122,0.006400978757537858,-0.00035123830610510066,297.3299190300997,21.99915417040051,Y
0,927,NA,NA,NA,NA,NA,N
0,928,137.4616314654219,0.19508877386297108,0.000650185183698126,355.46248705204465,23.26347427403526,Y
0,929,NA,NA,NA,NA,NA,N
0,930,1.2552374380617242e-05,22.80155101006801,22.81522442519576,288.0545513014031,21.030526473515028,Y
0,931,NA,NA,NA,NA,NA,N
0,932,NA,NA,NA,NA,NA,N
0,933,NA,NA,NA,NA,NA,N
0,934,NA,NA,NA,NA,NA,N
0,935,207.42128160882498,-0.030730470223630523,1.4826676263453531e-05,268.8558844050893,43.94293679486346,Y
0,936,1.9785445895294167,0.40641643077905626,-0.0003489039444441112,304.49167870898214,-924.1477772449106,Y
0,937,206.16623520234003,1.1994489153221264,0.8461794041992763,283.23686255386514,46.892720589707245,Y
0,938,451.16024922926425,1.5693574982283538,1.041846345784924,281.26282622733146,52.01029197023089,Y
0,939,0.7509028824961484,0.5754793288356032,54.960813423943364,300.5657582041493,-131.8276100988756,Y
0,940,0.40315218135980896,1.5796456604371372,6.019350399658693,285.9384196785312,-1187.3660939799063,Y
0,941,0.859756266224951,1.0807153958692286,7.592920380778704,282.6349333691933,-1040.0544356596554,Y
0,942,0.29969702010088695,1.5746837613630305,6.437166537719646,288.90682197940043,-244.21926451112034,Y
0,943,0.8201665450629608,1.1797673198277163,2.0119514727665955,280.58065514195147,-1283.1508068895007,Y
0,944,0.09574393942621129,1.9304690169717507,6.482986594307112,290.405580727016,-1243.9267031591182,Y
0,945,0.6800822281607676,1.004838477211575,5.362867936058044,285.0434825475308,-1157.8101594793566,Y
0,946,0.1635743376095708,1.6430730370196192,5.923322011212311,290.56098660607665,-572.7757240496117,Y
0,947,17.227964764759513,1.1727567829183614,1.7859991626193297,288.57644718215096,34.36382017441342,Y
0,948,NA,NA,NA,NA,NA,N
0,949,NA,NA,NA,NA,NA,N
0,950,10.385211643384674,0.6342410689220245,1.882412324391095,302.49304660315096,14.617073902752544,Y
0,951,3.4606462351587313,0.5448099256475167,89.89263029880978,304.7832727070041,85.85128890493311,Y
0,952,3.970913388061131,0.4663554716359243,20.932663445841833,313.33150234985965,-6.198450265431617,Y
0,953,4.565837076493568,0.6682726972004547,0.8830184295554094,298.3539183655053,-3.9700323150877406,Y
0,954,0.09862707488538609,0.8130251253026735,1.158897696948209,308.95613909112814,-72.00074768649785,Y
0,955,0.09223053248840955,0.5711904688069064,8.874273392545607,363.86264722442456,-29.289461199895378,Y
0,956,0.23509330196723874,1.2459787416217178,0.8713765576188026,284.49914584112975,-21.14102116347706,Y
0,957,0.2257994852602317,1.089974907736426,0.8722806299302618,290.0051304788317,-25.95573443746813,Y
0,958,0.3919404932311581,0.8986467221564886,0.6769411054198967,286.3164013269554,-34.900129497097545,Y
0,959,0.06661241464403395,0.8473829023332574,0.6012830558081699,299.63936013381107,-49.78436662158672,Y
0,960,0.23334184433268168,1.2976928597849788,0.7676278135007499,275.55364027155423,-76.26583468546404,Y
0,961,0.21278576486748432,1.408716636341042,0.9427258375531116,277.8146544811511,-49.18312369144873,Y
0,962,3.288454997242559,0.5701596819347376,21.06091310160582,313.6436415847341,-5.926659881321628,Y
0,963,33.95038381456753,2.4935599101526456,1.9823114848598875,276.91184282366453,-4.334563031301753,Y
0,964,23.547892592147175,0.31113685222794846,-5.097384996722055e-05,317.43882964684957,16.003082377944363,Y
0,965,18.554031453373046,0.41571413040197636,0.00011041822125381075,314.8328059901612,14.106127726998839,Y
0,966,24.71746807878152,0.2680951294511763,-0.00013263747393316594,317.2048517763401,14.492701879088575,Y
0,967,12.354031060639425,0.48542813048768124,31.60209922864495,312.5005794304847,4.127453991984936,Y
0,968,6.714912861842003,0.5531709536048434,27.997307429578107,312.8727787453471,11.917542221921492,Y
0,969,30.642776059352467,0.25038292395547085,2.762924937506739e-05,317.2485893651809,21.187919523203792,Y
0,970,37.57152906587778,0.28077728626250487,1.4171977841431928e-05,316.72235685676526,29.590459720666082,Y
0,971,NA,NA,NA,NA,NA,N
0,972,NA,NA,NA,NA,NA,N
0,973,3.247651553713272,1.8279871277892712,1.6806931657612687,280.2123565321162,-33.87765245570448,Y
0,974,1.2808563621807345,0.6633264666477987,0.8082648280475611,296.6950175992937,-13.385867705719267,Y
0,975,NA,NA,NA,NA,NA,N
0,976,NA,NA,NA,NA,NA,N
0,977,4.347955340881803,12.117839986391754,11.81324092385184,282.28244021021277,-11.263671595935588,Y
0,978,2.0997721378739747,1.6259974197935203,1.5168295937036076,282.35725380072984,-13.351036073304734,Y
0,979,NA,NA,NA,NA,NA,N
0,980,1.3651857101963177e+18,45.329230481900616,44.73643879511286,277.0426668087346,49.20445077337443,Y
0,981,4.589994473610178,0.30625709545637325,20.85960958045021,292.934432958023,29.87508067771439,Y
0,982,3.6098564365011554,0.37171558720086945,455.99573614053395,292.4495092336933,1.7527045581737326,Y
0,983,5.5827963867524984e+16,54.02032326934112,53.30351003542545,278.36813929657575,-16.435948051292772,Y
0,984,NA,NA,NA,NA,NA,N
0,985,9.83432446894688e+24,-33.38165486583772,-34.411324289010516,295.15356330233,1.762723739801534,Y
0,986,1.412301826330417,0.3565241294194176,-0.00025903386832071886,298.9644815348558,-102.77459995953049,Y
0,987,0.7098589813816426,0.46367143520354925,19.108647960009016,296.06546499638205,-81.56819582689218,Y
0,988,1.8424287787608893,0.2840904318729024,0.0010850622123553632,302.4043084534742,-59.55119844175201,Y
0,989,6.429266040333809,0.12855790638467512,31.192415935499053,310.5012515120509,19.0362689400269,Y
0,990,2.1643046170536193,1.4048141150082756,1.855419674466253,293.16699442202804,12.547672499602374,Y
0,991,1.3024765917733427,1.1838033056100923,1.728417587959869,294.1197727588746,13.68783980592993,Y
0,992,NA,NA,NA,NA,NA,N
0,993,0.29309793142312557,3.126777855614564,3.781482396261345,292.949552874542,36.569133040473616,Y
0,994,0.4562588803722706,0.40489950505166505,1.5647258591855548,320.20391194107356,-29.07730844867953,Y
0,995,0.25862161145524076,1.92949121483815,1.8618924071264866,290.8712153756477,-14.353186677362288,Y
0,996,0.21082349801696804,2.0027208395484952,2.0315713614520385,290.4171932841063,-25.725808581931346,Y
0,997,0.036495971251904326,3.897829708880144,3.8433735312806214,289.62687730103823,-41.92834756468592,Y
0,998,0.3047367430010862,2.2823573502687715,2.0642243821528976,288.12816124281795,-24.282667310239063,Y
0,999,0.7564547141597502,9.823539778869284,8.955532420251116,279.70221885068315,-116.23681654248186,Y
0,1000,NA,NA,NA,NA,NA,N
0,1001,0.15056741532312834,-0.7205608290057194,7.075847905647551e-05,264.74878294638864,-99.88025357451369,Y
0,1002,2.8810467512179083,4.074899363188385,4.360121515655928,278.57162228245835,-44.67879324698849,Y
0,1003,NA,NA,NA,NA,NA,N
0,1004,0.42187099137520906,0.7656556667799963,3.400274054385208,298.29135585238555,-19.937618744694397,Y
0,1005,0.5512006160969073,0.6900202433845163,4.137294343248196,299.8766612102301,-31.791884156281426,Y
0,1006,0.5530183115783875,0.611846710805897,5.314541219430554,301.11945544481176,-34.691671927991905,Y
0,1007,0.4037612898682474,0.7471997600684918,4.4585691651062715,297.22739957035776,-32.432905633571586,Y
0,1008,0.5921751625196455,0.6030810565330011,6.37446392013279,301.67637652924344,-109.35942067197489,Y
0,1009,0.5022613003646563,0.5147396883216973,5.531331728630792,302.40717927980205,-39.54476209030715,Y
0,1010,0.21777000055295198,0.768191434045708,3.236630501678739,304.7615377320464,-42.05694424320194,Y
0,1011,3.1886003445480484,0.7503939332204266,4.654134014650958,297.7504883837986,-1.2810482372408103,Y
0,1012,3.302212987103592,0.6079093177287973,5.159725723654196,300.8078142128002,13.546360397890602,Y
0,1013,2.414004207787142,0.5189336189446675,5.631840101483294,302.50967172073115,-17.616400271568818,Y
0,1014,0.8293164059078784,0.7665930677103424,3.4185268909559627,304.9359157450673,-25.653496725919624,Y
0,1015,2.7774419000601824,0.8858174390031823,0.7739396385806949,276.05695078178917,-17.28146074357671,Y
0,1016,1.199057226597882,0.14158469095886086,5.193115559201906e-05,312.05548969909734,-22.095194333451154,Y
0,1017,NA,NA,NA,NA,NA,N
0,1018,NA,NA,NA,NA,NA,N
0,1019,NA,NA,NA,NA,NA,N
0,1020,NA,NA,NA,NA,NA,N
0,1021,0.3078290661565941,2.2956441500530227,1.7668214317601538,277.67596148041827,-164.43271338410676,Y
0,1022,0.26446756241375285,2.869368117700844,2.4080320159236366,280.4330054526584,-141.5310264842606,Y
0,1023,0.10586097968027688,1.355961948446232,1.005149542094928,281.96368925958035,-146.30294086033308,Y
0,1024,0.06000980842454613,1.7808750672463836,1.5084512260548542,284.6988305884517,-169.88953130043436,Y
0,1025,NA,NA,NA,NA,NA,N
0,1026,NA,NA,NA,NA,NA,N
0,1027,227326.05834559133,15.193229516594354,15.036909736259108,277.7662443782824,-22.875921640229322,Y
0,1028,6.711272412327733,2.0709847757247726,1.9855764769818172,278.15727168961246,-11.382830542345186,Y
0,1029,NA,NA,NA,NA,NA,N
0,1030,NA,NA,NA,NA,NA,N
0,1031,NA,NA,NA,NA,NA,N
0,1032,NA,NA,NA,NA,NA,N
0,1033,36.642460522478665,1.3075548661232306,1.7685045775846282,282.206238925311,21.19205108194914,Y
0,1034,NA,NA,NA,NA,NA,N
0,1035,NA,NA,NA,NA,NA,N
0,1036,NA,NA,NA,NA,NA,N
0,1037,2396.142201516381,2.3158192141921154,2.1523833785272997,270.63706802944074,8.257633502596427,Y
0,1038,85.01282447937704,0.9366025761714151,1.1386178505720526,281.98430589361703,-12.52983547417735,Y
0,1039,83.87314063585674,1.1259004121641794,1.3165306586465428,279.27440851557316,7.4145361191218955,Y
0,1040,NA,NA,NA,NA,NA,N
0,1041,NA,NA,NA,NA,NA,N
0,1042,NA,NA,NA,NA,NA,N
0,1043,13.92718053744488,1.5463662728248035,1.792389607716536,283.8635535440406,14.13587727070499,Y
0,1044,15.018961666524914,1.5020300974616154,1.6721087158815178,283.0836192888554,6.623990669269668,Y
0,1045,87.32055454536909,1.9888014280154906,1.7310426240139258,276.8875758051348,-23.539654997271956,Y
0,1046,NA,NA,NA,NA,NA,N
0,1047,36.5726110593626,1.5482355959823402,1.447364192906021,280.3631405401035,-1.963162616599213,Y
0,1048,NA,NA,NA,NA,NA,N
0,1049,101.17145714156071,2.32729823665929,2.0876509666751826,276.3838745759306,-0.7303411512076252,Y
0,1050,1742555.2594313745,8.872857152470111,8.564125595347758,273.670782265476,8.538053902021925,Y
0,1051,89161048893.58374,16.71962413826039,16.302078024238448,273.4860416056018,-7.432817441504344,Y
0,1052,NA,NA,NA,NA,NA,N
0,1053,8.108437704318513,1.1904126754825117,1.6291879680894916,287.96000938168555,-36.30968181583442,Y
0,1054,NA,NA,NA,NA,NA,N
0,1055,NA,NA,NA,NA,NA,N
0,1056,NA,NA,NA,NA,NA,N
0,1057,NA,NA,NA,NA,NA,N
0,1058,NA,NA,NA,NA,NA,N
0,1059,0.08094848022253184,5.203345702014802,5.628713481682382,289.50972118300666,15.912066855742056,Y
0,1060,NA,NA,NA,NA,NA,N
0,1061,7.08943994569122,0.4313932066569644,1.1546347100744794,303.63131074126255,-8.712138946358134,Y
0,1062,24.855864833587127,1.6645144224249158,1.448533417081217,275.35918213117253,10.966423496931327,Y
0,1063,NA,NA,NA,NA,NA,N
0,1064,NA,NA,NA,NA,NA,N
0,1065,NA,NA,NA,NA,NA,N
0,1066,2.961816709708092,0.06724760563003374,13.696753544034738,314.85009599239993,-6.016204589081834,Y
0,1067,NA,NA,NA,NA,NA,N
0,1068,NA,NA,NA,NA,NA,N
0,1069,NA,NA,NA,NA,NA,N
0,1070,NA,NA,NA,NA,NA,N
0,1071,NA,NA,NA,NA,NA,N
0,1072,NA,NA,NA,NA,NA,N
0,1073,0.8368428145867637,1.9461697540125973,2.7036881145544776,293.71971552916733,28.64235754218596,Y
0,1074,41.78595704184483,0.3768997281671644,2.2946282656079298,311.2976462300947,27.63721050722504,Y
0,1075,NA,NA,NA,NA,NA,N
0,1076,NA,NA,NA,NA,NA,N
0,1077,27.017938777130215,1.265381668183993,1.364833598305563,284.7140477230697,-2.1730854795708225,Y
0,1078,NA,NA,NA,NA,NA,N
0,1079,NA,NA,NA,NA,NA,N
0,1080,28.869895451174138,0.6264084282380884,0.9215729403792083,292.621017326804,16.21696779080424,Y
0,1081,24.54501575783163,1.5366039662311615,1.6862176125333361,287.0064034135056,13.631837044518452,Y
0,1082,NA,NA,NA,NA,NA,N
0,1083,NA,NA,NA,NA,NA,N
0,1084,4.443493602205479,1.1297001933092028,1.2991527197382005,288.68011011834875,-27.230389737358884,Y
0,1085,NA,NA,NA,NA,NA,N
0,1086,NA,NA,NA,NA,NA,N
0,1087,NA,NA,NA,NA,NA,N
0,1088,NA,NA,NA,NA,NA,N
0,1089,NA,NA,NA,NA,NA,N
0,1090,0.9490828301168779,1.1955340064775322,1.1499730975218354,293.8442957494383,-22.620500310551314,Y
0,1091,NA,NA,NA,NA,NA,N
0,1092,3377.8282648184063,0.07173830060801617,5.918428109598177,311.1131940365876,105.18603736876129,Y
0,1093,NA,NA,NA,NA,NA,N
0,1094,NA,NA,NA,NA,NA,N
0,1095,NA,NA,NA,NA,NA,N
0,1096,235.63357585797422,0.8239853824160487,1.0885388392311128,280.53235052430296,24.658589254667714,Y
0,1097,163.65716367493832,0.7192234739069948,1.1009533179600102,284.3868655966301,17.823515360507578,Y
0,1098,2.6416606398628897,1.3933118313606658,1.8305763973167135,290.2443387753324,-14.911859727910542,Y
0,1099,38.47740582048399,0.6117803900551424,3.1206015599415804,319.1973939709261,37.67729785777195,Y
0,1100,NA,NA,NA,NA,NA,N
0,1101,23.857418190778947,0.9025674509425482,1.182450832640766,283.19018966724207,-17.762403393330434,Y
0,1102,NA,NA,NA,NA,NA,N
0,1103,NA,NA,NA,NA,NA,N
0,1104,21.84026265010561,0.8033940624100494,1.057505333323703,289.3218379062717,-19.808838876390514,Y
0,1105,14.64407866915536,1.2456518177863694,1.3870720133976595,286.8998275661792,-28.580301869853493,Y
0,1106,10.80873758110545,1.2072399487667007,1.2968887588849272,288.5191361932117,-8.883236801192417,Y
0,1107,NA,NA,NA,NA,NA,N
0,1108,NA,NA,NA,NA,NA,N
0,1109,NA,NA,NA,NA,NA,N
0,1110,39.78889337593448,1.0267033920460475,1.2608466987151612,279.9342710637083,-9.501465491136152,Y
0,1111,25.657992249590432,1.7807012747442066,1.9162076541082644,281.3654133098497,-14.92722470014425,Y
0,1112,7.998299674736169,0.8828621873455332,1.371754463334867,292.37808272237754,-6.584286492019519,Y
0,1113,NA,NA,NA,NA,NA,N
0,1114,NA,NA,NA,NA,NA,N
0,1115,NA,NA,NA,NA,NA,N
0,1116,NA,NA,NA,NA,NA,N
0,1117,NA,NA,NA,NA,NA,N
0,1118,NA,NA,NA,NA,NA,N
0,1119,31.456914508179864,2.142980054468456,2.311872813230178,278.8735428961382,2.5018075824627823,Y
0,1120,21.893959205824547,1.1110182386165188,1.2893191489999114,280.49287048937106,-11.823313105162125,Y
0,1121,10.489903727688612,0.9458447843919429,1.3639579536161854,284.57270966014534,-15.27227104619066,Y
0,1122,5132.23563845396,10.603305984271522,10.678590868710614,279.14001357604053,3.3169341131407064,Y
0,1123,20.78007611036294,1.1812041124471624,1.2605903709775523,282.49410726797396,-0.29450593944901904,Y
0,1124,23.063127664336978,1.8692465645004106,2.0474283112951466,280.8366958895504,-3.687956260340389,Y
0,1125,NA,NA,NA,NA,NA,N
0,1126,16.776215981243702,0.9170484388434819,1.0630626830274756,288.8909440506419,5.462977007354068,Y
0,1127,15.420501999651755,1.228032096883843,1.4595871092858408,284.21044471601897,6.936648735591115,Y
0,1128,NA,NA,NA,NA,NA,N
0,1129,NA,NA,NA,NA,NA,N
0,1130,NA,NA,NA,NA,NA,N
0,1131,NA,NA,NA,NA,NA,N
0,1132,NA,NA,NA,NA,NA,N
0,1133,NA,NA,NA,NA,NA,N
0,1134,NA,NA,NA,NA,NA,N
0,1135,NA,NA,NA,NA,NA,N
0,1136,17.384076230452006,1.2485218739924433,1.37300796826821,290.32302180155926,-0.35520799703176387,Y
0,1137,NA,NA,NA,NA,NA,N
0,1138,NA,NA,NA,NA,NA,N
0,1139,NA,NA,NA,NA,NA,N
0,1140,NA,NA,NA,NA,NA,N
0,1141,NA,NA,NA,NA,NA,N
0,1142,NA,NA,NA,NA,NA,N
0,1143,NA,NA,NA,NA,NA,N
0,1144,NA,NA,NA,NA,NA,N
0,1145,16.868678316404228,0.18108647621318652,4.123179844659581,300.76040987262354,49.450481207843495,Y
0,1146,NA,NA,NA,NA,NA,N
0,1147,24.024186675825373,0.7833890665176967,1.2110774065226353,291.86432828222996,19.44760033921507,Y
0,1148,5.352033653595346,2.4085634890858185,2.7847791198881358,285.96723670368596,-24.57056738765006,Y
0,1149,9.615672758438516,0.5795161998229216,1.22870679595499,293.76629677511016,-11.833867394351017,Y
0,1150,15.172178352095624,1.1542029289077753,1.3786054046879948,284.29977001542443,-13.87699163506624,Y
0,1151,9.78776265325072,1.2609043538508349,1.3520993553221292,284.0958381371251,-26.87446795672942,Y
0,1152,4.074712984290383,0.823774872969868,1.3669986117244501,293.66019999103787,-21.008187478059355,Y
0,1153,11.533942354073881,1.0548148215957112,1.3112613875016907,285.7053062033441,-20.923868311698158,Y
0,1154,5.82863084989409,0.6704074639314404,0.9996441171326762,293.54004718886534,-14.386491445255292,Y
0,1155,NA,NA,NA,NA,NA,N
0,1156,NA,NA,NA,NA,NA,N
0,1157,14.386445205637463,0.871956406279132,1.0359777099961824,294.5208381356251,10.168723787016653,Y
0,1158,NA,NA,NA,NA,NA,N
0,1159,NA,NA,NA,NA,NA,N
0,1160,19.636913821774094,1.0193666931825576,1.3003218397165752,289.18635454786687,3.1752859536804356,Y
0,1161,NA,NA,NA,NA,NA,N
0,1162,20.276804553866178,1.229671537687866,1.4566360563419414,285.60103502027283,-5.418854651440782,Y
0,1163,NA,NA,NA,NA,NA,N
0,1164,36.19821853901437,0.7475837435051879,1.1608954461963834,284.76376110335053,-4.9609614299535885,Y
0,1165,NA,NA,NA,NA,NA,N
0,1166,13.936788397920363,0.9068622524696064,1.1429275962766303,287.5186362778848,-3.6852225130003244,Y
0,1167,10.609517901764837,0.6753750174056151,2.7896432151353,291.3845065326004,0.10607737375276649,Y
0,1168,10.448258365319965,0.6487650662096797,1.0678080296546193,293.30234744086687,-2.4574789565433406,Y
0,1169,NA,NA,NA,NA,NA,N
0,1170,NA,NA,NA,NA,NA,N
0,1171,NA,NA,NA,NA,NA,N
0,1172,11.149050304545609,1.0962105296337243,1.3533028433960623,289.4821522782995,-21.522124626201393,Y
0,1173,NA,NA,NA,NA,NA,N
0,1174,NA,NA,NA,NA,NA,N
0,1175,NA,NA,NA,NA,NA,N
0,1176,28.5991127079518,0.5867530644804045,0.8240637149778116,285.2017147441777,-23.475378580122445,Y
0,1177,NA,NA,NA,NA,NA,N
0,1178,38.126377759945065,0.9195942315910636,1.1131374532640108,282.2397341142787,-7.996451506070176,Y
0,1179,20.839421413138517,0.94263424677888,1.4169282695514414,288.63329003962116,-0.3500254753397094,Y
0,1180,NA,NA,NA,NA,NA,N
0,1181,7.50181016408711,0.9816778145817501,1.0592086847350868,290.7143337828606,-0.26260183950785354,Y
0,1182,NA,NA,NA,NA,NA,N
0,1183,NA,NA,NA,NA,NA,N
0,1184,NA,NA,NA,NA,NA,N
0,1185,7.054315457962013,0.6310036053179269,1.1824315496317512,296.8073556049936,-13.377779567596285,Y
0,1186,5.310576293658348,0.964401786296782,1.4401332052526414,296.03888530574477,-11.750837084788536,Y
0,1187,6.239564336564497,0.6713278123047699,1.2118293955876367,295.36597134208927,-6.114498395327958,Y
0,1188,8.170206705852607,0.8203410702891131,1.2740841164220194,296.466364748353,-7.008800010271198,Y
0,1189,10.557215635614472,0.6635133643132192,0.9721296929729928,291.73847536709303,-5.0381696783905365,Y
0,1190,12.134165303166462,1.0800160000447232,1.2580430231960213,290.17126816632117,-10.24571637099799,Y
0,1191,NA,NA,NA,NA,NA,N
0,1192,NA,NA,NA,NA,NA,N
0,1193,NA,NA,NA,NA,NA,N
0,1194,NA,NA,NA,NA,NA,N
0,1195,9.728562017901895,0.8826800339698111,1.0210502301333628,296.4804081251121,8.179379402232387,Y
0,1196,9.655052566901013,0.9020305671986965,1.2083104087767143,294.3131076785972,-20.82471506639533,Y
0,1197,NA,NA,NA,NA,NA,N
0,1198,1.918523523788933,4.610665773263386,4.147773919042986,281.674791095855,-44.43180726555677,Y
0,1199,1.4469424513814901,0.4592505676244049,-4.235789508418526e-05,393.5631320035816,-37.354424152526434,Y
0,1200,4.724713445906231,4.324189587815771,3.8573996215848134,279.76552127078037,-44.4865117485834,Y
0,1201,4.423921504941861,3.733506788255749,3.2722114776709192,279.5252920463562,-47.15977901878264,Y
0,1202,NA,NA,NA,NA,NA,N
0,1203,NA,NA,NA,NA,NA,N
0,1204,NA,NA,NA,NA,NA,N
0,1205,NA,NA,NA,NA,NA,N
0,1206,NA,NA,NA,NA,NA,N
0,1207,NA,NA,NA,NA,NA,N
0,1208,NA,NA,NA,NA,NA,N
0,1209,NA,NA,NA,NA,NA,N
0,1210,NA,NA,NA,NA,NA,N
0,1211,NA,NA,NA,NA,NA,N
0,1212,NA,NA,NA,NA,NA,N
0,1213,NA,NA,NA,NA,NA,N
0,1214,15.189583902647893,1.0053227980334274,1.450163035182034,290.7497489471706,15.567433781877316,Y
0,1215,NA,NA,NA,NA,NA,N
0,1216,19.903031806748835,0.7508426199596582,1.0991957780407757,287.93126046272374,-1.7728080584518757,Y
0,1217,10.481290194309288,0.8766394690948611,1.2648985130394332,293.3321348113728,4.221673629138422,Y
0,1218,29.481556668809084,1.9436107643355804,2.081388669240021,281.8061564417495,-11.997014829301516,Y
0,1219,16.560540113724898,1.2158395449940458,1.3961306362621821,284.8993207089929,-3.7735472696252117,Y
0,1220,NA,NA,NA,NA,NA,N
0,1221,22.089460703468717,1.227592925135396,1.3034516135278174,280.02863034236145,-2.9459232269125817,Y
0,1222,10.816338344538508,0.7742918479408712,1.3559127001328526,294.11283290131246,-7.3668228783621625,Y
0,1223,6.436530414848053,0.6631685231213017,1.1938969181199528,297.5492391293463,-14.493322631063315,Y
0,1224,26.61626055200431,0.7744883395741449,0.9865633378583287,287.7354596972611,4.779174318514827,Y
0,1225,NA,NA,NA,NA,NA,N
0,1226,NA,NA,NA,NA,NA,N
0,1227,17.945364914378708,0.920975439882727,1.1389913971815533,288.1473912426783,-13.106090172184185,Y
0,1228,NA,NA,NA,NA,NA,N
0,1229,NA,NA,NA,NA,NA,N
0,1230,NA,NA,NA,NA,NA,N
0,1231,NA,NA,NA,NA,NA,N
0,1232,NA,NA,NA,NA,NA,N
0,1233,NA,NA,NA,NA,NA,N
